label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
O,0.45674189925193787,0.8632724285125732,-5.753846608058666e-07,0.4069828689098358,0.8437831401824951,0.008729805238544941,0.3744640052318573,0.8079988956451416,0.008289361372590065,0.351149320602417,0.7838451266288757,0.0010749335633590817,0.3334444463253021,0.7679597735404968,-0.005823885556310415,0.4111081659793854,0.7041229605674744,0.022649455815553665,0.3636293113231659,0.6627417206764221,0.006839229725301266,0.328368216753006,0.6847726106643677,-0.008515584282577038,0.31274300813674927,0.7171196341514587,-0.016219090670347214,0.4175941050052643,0.6947534680366516,0.009312993846833706,0.3579978942871094,0.6609826683998108,-0.004563088994473219,0.3253971338272095,0.6928604245185852,-0.016778985038399696,0.3139171600341797,0.7280062437057495,-0.02267986536026001,0.4204656481742859,0.6926094889640808,-0.006533895153552294,0.3644050657749176,0.6575521230697632,-0.01893487200140953,0.3278008997440338,0.6861725449562073,-0.024867823347449303,0.31207892298698425,0.7196033000946045,-0.026106884703040123,0.42083030939102173,0.6959998607635498,-0.022147173061966896,0.3758811354637146,0.6619043946266174,-0.029755666851997375,0.3441947400569916,0.6736197471618652,-0.030353475362062454,0.32502731680870056,0.6945492029190063,-0.028406217694282532
O,0.45477429032325745,0.8296266794204712,-3.3272158361796755e-07,0.4002150893211365,0.8087965250015259,0.014265124686062336,0.36008691787719727,0.7656267881393433,0.015596612356603146,0.3303484320640564,0.737122654914856,0.007421539165079594,0.30380678176879883,0.7145779132843018,-0.0002015026257140562,0.40249407291412354,0.6569801568984985,0.039156701415777206,0.36335182189941406,0.6160762310028076,0.02745284140110016,0.3304409980773926,0.6295821666717529,0.01395045593380928,0.3116903305053711,0.657040536403656,0.00719049759209156,0.4164777994155884,0.6496967673301697,0.01996743120253086,0.36548107862472534,0.6098204851150513,0.012304451316595078,0.3293786346912384,0.6272857189178467,0.0028673794586211443,0.3096141219139099,0.6606897115707397,-0.0010814603883773088,0.4248773157596588,0.6504459381103516,-0.002763204276561737,0.37412336468696594,0.6091132164001465,-0.011233570985496044,0.3340677320957184,0.6257237195968628,-0.013122258707880974,0.31128618121147156,0.655850887298584,-0.011273467913269997,0.42566004395484924,0.6593300700187683,-0.025779632851481438,0.3821779787540436,0.6185979843139648,-0.03266302868723869,0.3505236804485321,0.6210595369338989,-0.031203119084239006,0.32928282022476196,0.6377034783363342,-0.02692335657775402
O,0.45309263467788696,0.7999152541160583,-3.7815163977938937e-07,0.4037087559700012,0.7777832746505737,0.005375679582357407,0.3622451722621918,0.735103964805603,0.001423219800926745,0.3269609808921814,0.7059043049812317,-0.010461484082043171,0.30608630180358887,0.6788933873176575,-0.020798087120056152,0.41094714403152466,0.6255439519882202,0.028897827491164207,0.3707074224948883,0.5792198181152344,0.012099670246243477,0.33651188015937805,0.5955964922904968,-0.0037341504357755184,0.31921815872192383,0.6271507740020752,-0.011594022624194622,0.42324551939964294,0.6197925806045532,0.013738784939050674,0.3694402873516083,0.571896493434906,-0.0019141635857522488,0.3332509398460388,0.5954154133796692,-0.015569680370390415,0.3168010115623474,0.632277250289917,-0.02105655148625374,0.4304834306240082,0.6208705306053162,-0.005376025103032589,0.37708285450935364,0.5737854838371277,-0.02121116779744625,0.33698606491088867,0.5963339805603027,-0.028534702956676483,0.31701573729515076,0.6326925754547119,-0.02863755077123642,0.4299119710922241,0.6293352246284485,-0.024879660457372665,0.3835180103778839,0.5865938067436218,-0.03598349168896675,0.3524056673049927,0.5910201072692871,-0.03846772387623787,0.334216445684433,0.6107569336891174,-0.03649775683879852
O,0.45263534784317017,0.7801306247711182,-4.6187395241759077e-07,0.3997665047645569,0.753713846206665,0.007488326169550419,0.3603065013885498,0.70695561170578,0.0029179451521486044,0.32689809799194336,0.6738258600234985,-0.01029821764677763,0.3101522624492645,0.6402814388275146,-0.02196032553911209,0.4192701280117035,0.5941635966300964,0.02889128401875496,0.3756236135959625,0.5487565398216248,0.010677571408450603,0.33952462673187256,0.5667867064476013,-0.006054478697478771,0.32182061672210693,0.601679265499115,-0.014324218034744263,0.43188807368278503,0.5881651639938354,0.011560463346540928,0.37323060631752014,0.5398528575897217,-0.004204134456813335,0.3334556818008423,0.5663412809371948,-0.017214596271514893,0.3171142041683197,0.606295108795166,-0.02245253324508667,0.4385994076728821,0.5905508995056152,-0.009633594192564487,0.37845054268836975,0.5407382845878601,-0.026566287502646446,0.33516359329223633,0.5681449770927429,-0.03272164240479469,0.3171935975551605,0.6083428859710693,-0.031987063586711884,0.4347883462905884,0.601830780506134,-0.031063593924045563,0.3821970820426941,0.5576792359352112,-0.04387160763144493,0.34805089235305786,0.5687626004219055,-0.04572704806923866,0.33137229084968567,0.5971018075942993,-0.042955182492733
O,0.46598565578460693,0.7700074911117554,-5.205678235142841e-07,0.40590935945510864,0.7388575077056885,0.009915112517774105,0.36701029539108276,0.6929184198379517,0.005190156865864992,0.3325604200363159,0.663555920124054,-0.00886025745421648,0.3118208646774292,0.6296666860580444,-0.02176629938185215,0.4357222616672516,0.5756856203079224,0.030107954517006874,0.3869665563106537,0.5320685505867004,0.010512866079807281,0.34589895606040955,0.5487448573112488,-0.008226444013416767,0.32406458258628845,0.5847731232643127,-0.01815490610897541,0.44717496633529663,0.5707796812057495,0.010926145128905773,0.38237398862838745,0.5209066271781921,-0.006096059922128916,0.3379009962081909,0.5487563014030457,-0.02139013633131981,0.3185580372810364,0.589924693107605,-0.028896696865558624,0.4517371654510498,0.5742409825325012,-0.011795096099376678,0.383852481842041,0.5241866707801819,-0.030755411833524704,0.3357901871204376,0.5547035932540894,-0.03927459195256233,0.3158039450645447,0.5973089933395386,-0.04051511734724045,0.44402533769607544,0.5863277912139893,-0.03435391187667847,0.38645634055137634,0.5396147966384888,-0.048580050468444824,0.3486095070838928,0.5553441643714905,-0.05083984509110451,0.329435259103775,0.5892238020896912,-0.04872829094529152
O,0.4803087115287781,0.7654039859771729,-5.811003802591586e-07,0.4128212034702301,0.7303448915481567,0.01583404466509819,0.3712101876735687,0.6826385259628296,0.012756059877574444,0.3342755436897278,0.6524773240089417,-0.0010502067161723971,0.31686750054359436,0.6136150360107422,-0.014265812933444977,0.43906861543655396,0.5642792582511902,0.03298173472285271,0.3841519057750702,0.5138285756111145,0.013854566030204296,0.343067467212677,0.5387927889823914,-0.004553546663373709,0.32280755043029785,0.580966591835022,-0.014285575598478317,0.45285168290138245,0.5590397715568542,0.010863328352570534,0.3792118430137634,0.5060549378395081,-0.0047747669741511345,0.33430027961730957,0.5391953587532043,-0.019968969747424126,0.31815508008003235,0.5834789872169495,-0.028258690610527992,0.45849373936653137,0.563883900642395,-0.01414419338107109,0.38357383012771606,0.5091131925582886,-0.03127384930849075,0.3351586163043976,0.5451362729072571,-0.0387103371322155,0.3175748884677887,0.5920745730400085,-0.04006946086883545,0.45101964473724365,0.5778469443321228,-0.03849225863814354,0.38918769359588623,0.5306977033615112,-0.05175645276904106,0.3511594235897064,0.549379289150238,-0.05318119376897812,0.3338807225227356,0.5866599082946777,-0.05078846588730812
O,0.4905051589012146,0.7677437663078308,-6.199532549544529e-07,0.4182989001274109,0.7234258055686951,0.029162729158997536,0.3765307366847992,0.6762250065803528,0.029508499428629875,0.33952105045318604,0.6478129625320435,0.015632348135113716,0.3228735327720642,0.6061685681343079,0.0013355520786717534,0.44647520780563354,0.5595752596855164,0.04955728352069855,0.38823726773262024,0.5058085322380066,0.032735392451286316,0.3462597131729126,0.5298548340797424,0.013745772652328014,0.3251167833805084,0.5712177753448486,0.002843866590410471,0.46025240421295166,0.5543345212936401,0.019372964277863503,0.38142311573028564,0.4971606135368347,0.006798199377954006,0.33469605445861816,0.5306525826454163,-0.010284407995641232,0.3193301856517792,0.5759634375572205,-0.021718677133321762,0.46467411518096924,0.5591087937355042,-0.013138777576386929,0.38749539852142334,0.4985467791557312,-0.026213636621832848,0.33917930722236633,0.5357698202133179,-0.033661987632513046,0.32261162996292114,0.5842447876930237,-0.037246882915496826,0.4562931954860687,0.5741403698921204,-0.04428987577557564,0.3953104615211487,0.5235909223556519,-0.054560523480176926,0.3577560782432556,0.5423197746276855,-0.05525605008006096,0.34040531516075134,0.5792549848556519,-0.053955383598804474
O,0.5015185475349426,0.7695322632789612,-6.782582886444288e-07,0.4233768582344055,0.717595100402832,0.05779797211289406,0.3802016079425812,0.6700299382209778,0.06925994157791138,0.344159334897995,0.6414331197738647,0.05873219668865204,0.321702778339386,0.5996857285499573,0.04511204734444618,0.44587722420692444,0.5569548606872559,0.0872030183672905,0.38861533999443054,0.5024626851081848,0.07922599464654922,0.34623485803604126,0.5296178460121155,0.0635175034403801,0.32733866572380066,0.5712904334068298,0.05331837758421898,0.4602022171020508,0.551925003528595,0.040344130247831345,0.38491854071617126,0.49042612314224243,0.03492238372564316,0.3350365459918976,0.5280793905258179,0.017878426238894463,0.3202627897262573,0.573227047920227,0.005493698175996542,0.4647630453109741,0.5570427775382996,-0.007742071989923716,0.391400009393692,0.4933878183364868,-0.014841237105429173,0.3426429033279419,0.5324041843414307,-0.020760413259267807,0.3278205394744873,0.5794306993484497,-0.025028036907315254,0.45813480019569397,0.5722237825393677,-0.05262210965156555,0.39811763167381287,0.5190514922142029,-0.0579969584941864,0.3596116304397583,0.5389807224273682,-0.05560249835252762,0.3433237671852112,0.5734670758247375,-0.05368730053305626
O,0.501953125,0.7646122574806213,-6.423636591534887e-07,0.4231261909008026,0.7096642255783081,0.06338110566139221,0.3806288242340088,0.6677758097648621,0.07543178647756577,0.3453957438468933,0.638443648815155,0.06371632218360901,0.32171356678009033,0.5967579483985901,0.04842797666788101,0.4451483488082886,0.5573737621307373,0.09250886738300323,0.3889554440975189,0.5033142566680908,0.08393125981092453,0.34611791372299194,0.5315104126930237,0.06718625873327255,0.3291177451610565,0.5739085078239441,0.056406330317258835,0.45791754126548767,0.5542210340499878,0.04168771952390671,0.38729071617126465,0.4886404573917389,0.03500880300998688,0.3372096121311188,0.5277828574180603,0.016160065308213234,0.32309815287590027,0.5714256763458252,0.0027889451012015343,0.4616106152534485,0.5590912103652954,-0.01005964633077383,0.3948192894458771,0.4930674433708191,-0.01713579334318638,0.3462567925453186,0.5309462547302246,-0.02272537164390087,0.3330773711204529,0.5778655409812927,-0.02666425332427025,0.4563465714454651,0.5726544260978699,-0.058215364813804626,0.4018072187900543,0.5154894590377808,-0.06216353550553322,0.3622136116027832,0.5347882509231567,-0.058601025491952896,0.34591978788375854,0.5690618753433228,-0.056011900305747986
O,0.5022908449172974,0.7654888033866882,-6.550088187395886e-07,0.4241981506347656,0.710593044757843,0.059472985565662384,0.3814840018749237,0.6665107011795044,0.06981426477432251,0.3459720015525818,0.6369910836219788,0.05717789754271507,0.32091325521469116,0.5947574973106384,0.0411653071641922,0.44719481468200684,0.556597113609314,0.08740700781345367,0.38934001326560974,0.5019044280052185,0.07626733928918839,0.3463042676448822,0.5291696786880493,0.05804044380784035,0.32879629731178284,0.5712020993232727,0.04664201661944389,0.461004376411438,0.5538340210914612,0.03775322809815407,0.38801008462905884,0.4871629476547241,0.027950545772910118,0.3371979296207428,0.5257644057273865,0.007810926530510187,0.32232147455215454,0.5707839727401733,-0.005739009939134121,0.46492183208465576,0.5593215227127075,-0.013119485229253769,0.39641129970550537,0.4918832778930664,-0.02253085933625698,0.3469129800796509,0.5293855667114258,-0.029412895441055298,0.3333345055580139,0.575437068939209,-0.0334668904542923,0.45962655544281006,0.5743792057037354,-0.06064918637275696,0.4041135013103485,0.5146754384040833,-0.06643494963645935,0.3636453151702881,0.5320829153060913,-0.06395012885332108,0.34658682346343994,0.5656450986862183,-0.061672382056713104
