label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
K,0.7152139544487,0.9746699333190918,2.485943753072206e-07,0.6764206290245056,0.9388458132743835,-0.0016810751985758543,0.664792001247406,0.8773083686828613,-0.003787304274737835,0.6742395758628845,0.82581627368927,-0.007594642695039511,0.688408374786377,0.7963876128196716,-0.0103077981621027,0.6620264649391174,0.8470720052719116,-0.006016232073307037,0.6444180607795715,0.7787203788757324,-0.015573016367852688,0.6340967416763306,0.7372432947158813,-0.019056642428040504,0.6270105242729187,0.7083888649940491,-0.018760953098535538,0.6874643564224243,0.836030125617981,-0.01017616968601942,0.6868866682052612,0.7574037909507751,-0.020012419670820236,0.6900531649589539,0.7061113119125366,-0.02442849799990654,0.6946887969970703,0.6681349277496338,-0.024385035037994385,0.7136473059654236,0.8350211977958679,-0.014409158378839493,0.7099831700325012,0.7959844470024109,-0.02724899910390377,0.7088625431060791,0.8162646889686584,-0.028445621952414513,0.7104982137680054,0.8390498161315918,-0.022932451218366623,0.7389950156211853,0.8394542336463928,-0.018353594467043877,0.732987105846405,0.807614803314209,-0.022995200008153915,0.728717029094696,0.8215323090553284,-0.01732688769698143,0.7279413342475891,0.840920627117157,-0.009218859486281872
K,0.7151620388031006,0.9225811958312988,-4.0842571991106524e-08,0.6799050569534302,0.8691704273223877,-0.0027605381328612566,0.6604291796684265,0.8062769174575806,-0.0001638388348510489,0.6505343317985535,0.7574182152748108,-0.0008988413610495627,0.6398060917854309,0.7189791798591614,-0.001946214004419744,0.6798465251922607,0.7579565048217773,0.017589109018445015,0.6865068078041077,0.7066954374313354,0.009650088846683502,0.6873230934143066,0.6781902313232422,0.001954952720552683,0.6844797730445862,0.6561774015426636,-0.0026217710692435503,0.7030382752418518,0.7624910473823547,0.013715561479330063,0.7054290771484375,0.7287954688072205,-0.0036145460326224566,0.6966353058815002,0.7649966478347778,-0.012095586396753788,0.688236653804779,0.7986024022102356,-0.01142803393304348,0.7243446111679077,0.7723157405853271,0.007755492348223925,0.7231941819190979,0.7455551028251648,-0.00999551359564066,0.7122179269790649,0.784397542476654,-0.009811913594603539,0.7043164372444153,0.8185350298881531,-0.0026861517690122128,0.7445796728134155,0.789071798324585,0.0015355574432760477,0.7395555973052979,0.765509843826294,-0.009953554719686508,0.7288231253623962,0.7969645857810974,-0.006411194335669279,0.7224720120429993,0.8265575170516968,0.0012048713397234678
K,0.7321489453315735,0.8828696012496948,5.396055868800431e-08,0.6973931193351746,0.8313791751861572,0.00033526934566907585,0.678536593914032,0.76484614610672,-0.002495446242392063,0.6739684343338013,0.7083274126052856,-0.007121673785150051,0.6756253838539124,0.6673933267593384,-0.011721973307430744,0.6726765036582947,0.7549601793289185,-0.006368058267980814,0.6767194271087646,0.6841760277748108,-0.01770344376564026,0.6831063032150269,0.6408244371414185,-0.023622453212738037,0.6877975463867188,0.6071484684944153,-0.026831762865185738,0.6949304342269897,0.7573122978210449,-0.01310458593070507,0.7092134952545166,0.6860966682434082,-0.032422054558992386,0.7093214392662048,0.707410454750061,-0.035738151520490646,0.7038037180900574,0.7396305203437805,-0.03219068422913551,0.7206634283065796,0.7633845210075378,-0.019596559926867485,0.7315860986709595,0.6997238397598267,-0.034580908715724945,0.7278826236724854,0.7224151492118835,-0.027707882225513458,0.7219903469085693,0.7515097856521606,-0.01789206638932228,0.7463564872741699,0.7735234498977661,-0.02591911517083645,0.7490062713623047,0.7224327921867371,-0.031642667949199677,0.7432432174682617,0.7400844693183899,-0.023440038785338402,0.7382377982139587,0.7645599246025085,-0.01491969171911478
K,0.7397379279136658,0.8247170448303223,5.351490131033643e-07,0.6998278498649597,0.7711365222930908,-0.01035061664879322,0.6808448433876038,0.7064213752746582,-0.011781133711338043,0.6744247674942017,0.6473451852798462,-0.015266098082065582,0.6649926900863647,0.603644847869873,-0.018344465643167496,0.6864749193191528,0.6744268536567688,0.006576318293809891,0.6910350322723389,0.6192849278450012,-0.0050699966959655285,0.6955554485321045,0.5770570039749146,-0.015525249764323235,0.7005589008331299,0.5365188121795654,-0.02209942601621151,0.7110853791236877,0.6772189736366272,0.0038485578261315823,0.7127974033355713,0.6212493181228638,-0.01016823947429657,0.7081286311149597,0.5801912546157837,-0.020876312628388405,0.7064352035522461,0.5449214577674866,-0.02614990621805191,0.7366633415222168,0.688514232635498,-0.0013238827232271433,0.738978922367096,0.6567962765693665,-0.023857509717345238,0.7281991243362427,0.6974388957023621,-0.024531591683626175,0.7226009964942932,0.7326465249061584,-0.017268111929297447,0.7610949873924255,0.707517683506012,-0.007360878400504589,0.7569301128387451,0.682242751121521,-0.024081861600279808,0.7483111619949341,0.7141609191894531,-0.020151972770690918,0.7441198825836182,0.7416921854019165,-0.012005948461592197
K,0.7355182766914368,0.7813614010810852,5.007761956221657e-07,0.7000352740287781,0.7398330569267273,-0.01073521003127098,0.6836563944816589,0.6759240031242371,-0.012052942998707294,0.6857211589813232,0.6223646998405457,-0.013962865807116032,0.6808940172195435,0.584701657295227,-0.014212404377758503,0.6711124777793884,0.6467747688293457,-0.0038838570471853018,0.6548651456832886,0.5885972380638123,-0.013525634072721004,0.6450846195220947,0.5524225831031799,-0.017722882330417633,0.6376286149024963,0.5194978713989258,-0.019634554162621498,0.6985498666763306,0.6449934244155884,-0.0071692513301968575,0.6993770599365234,0.5792168974876404,-0.021279100328683853,0.7038189172744751,0.534681499004364,-0.02907227724790573,0.7093684673309326,0.49643272161483765,-0.031126396730542183,0.7263909578323364,0.6566904783248901,-0.011977029964327812,0.7321557402610779,0.6307553052902222,-0.03492430970072746,0.7275879383087158,0.671481728553772,-0.03544093295931816,0.7252665162086487,0.7018207311630249,-0.02762957289814949,0.7518360614776611,0.6753491759300232,-0.01726861670613289,0.7497600317001343,0.6616275906562805,-0.03428193926811218,0.7434650659561157,0.6938254237174988,-0.03039996325969696,0.7411644458770752,0.7174440026283264,-0.02211310900747776
K,0.7189651131629944,0.7750247716903687,4.6368418793463206e-07,0.6877854466438293,0.737018346786499,-0.012546908110380173,0.6720812916755676,0.6787545084953308,-0.018039437010884285,0.6740582585334778,0.6235578656196594,-0.02418324537575245,0.670145571231842,0.5812700986862183,-0.028827296569943428,0.6585230827331543,0.6442824602127075,-0.008522586897015572,0.6431972980499268,0.586251437664032,-0.02122306637465954,0.6350271701812744,0.5509681105613708,-0.02821306511759758,0.629565954208374,0.5200068950653076,-0.03232916444540024,0.6879757642745972,0.639316201210022,-0.012952437624335289,0.6886813640594482,0.573504626750946,-0.029190264642238617,0.6919474601745605,0.5288636088371277,-0.0388745553791523,0.6964648962020874,0.4916273355484009,-0.04328908026218414,0.7179344296455383,0.6498603820800781,-0.019128326326608658,0.7204407453536987,0.6239584684371948,-0.04323408752679825,0.7142655253410339,0.6653205752372742,-0.04405044764280319,0.7106775641441345,0.697912335395813,-0.037788983434438705,0.7455911636352539,0.6687077283859253,-0.026087066158652306,0.7421697974205017,0.6556352972984314,-0.04535921663045883,0.735773503780365,0.6865627765655518,-0.042632829397916794,0.7331573963165283,0.7110754251480103,-0.03584956005215645
K,0.7090245485305786,0.7771778106689453,4.378799474125117e-07,0.6757038831710815,0.7373203635215759,-0.010468424297869205,0.6591574549674988,0.6773062348365784,-0.014617887325584888,0.6600095629692078,0.6249740123748779,-0.01990494504570961,0.6598328351974487,0.5869991779327393,-0.0238837581127882,0.6532527804374695,0.6454917192459106,-0.00793736893683672,0.6378397345542908,0.5884293913841248,-0.02095087245106697,0.6271291971206665,0.5531813502311707,-0.02763252519071102,0.6188717484474182,0.52155601978302,-0.03150204196572304,0.6813688278198242,0.644267737865448,-0.01308414526283741,0.6827763319015503,0.5791444778442383,-0.03095063380897045,0.6865906715393066,0.5347842574119568,-0.040863048285245895,0.6915505528450012,0.49589431285858154,-0.044751133769750595,0.7096781134605408,0.6566375494003296,-0.019378310069441795,0.7111003398895264,0.6331098079681396,-0.042601149529218674,0.7038791179656982,0.6778332591056824,-0.039731744676828384,0.700110137462616,0.7094779014587402,-0.030490877106785774,0.735531210899353,0.6772105097770691,-0.026528287678956985,0.7305556535720825,0.6649178266525269,-0.04250626638531685,0.7222813963890076,0.6993227005004883,-0.03571804612874985,0.7180591821670532,0.7242006063461304,-0.026038294658064842
K,0.7012649178504944,0.7865992784500122,4.500992361045064e-07,0.6674692630767822,0.7491881251335144,-0.011676005087792873,0.6540150046348572,0.6835164427757263,-0.01539869699627161,0.6578174233436584,0.6269121766090393,-0.019923871383070946,0.6560513973236084,0.5868706107139587,-0.02286788634955883,0.6485356092453003,0.6529588103294373,-0.007112015970051289,0.6338958144187927,0.5923017263412476,-0.01968187466263771,0.623350977897644,0.5551645755767822,-0.02687671221792698,0.6150760650634766,0.5214270353317261,-0.03164643421769142,0.6765103340148926,0.6519156098365784,-0.011302310042083263,0.6784950494766235,0.5848172903060913,-0.030114587396383286,0.6827176809310913,0.5377605557441711,-0.04153643921017647,0.6889855861663818,0.4974914789199829,-0.0467686727643013,0.7041962146759033,0.6639759540557861,-0.016667772084474564,0.7035489678382874,0.6347697973251343,-0.04074567183852196,0.6936417818069458,0.681332528591156,-0.03747422248125076,0.6881200671195984,0.7162801623344421,-0.02801172435283661,0.7295435070991516,0.6818656921386719,-0.023120997473597527,0.7223199009895325,0.6646836400032043,-0.041230782866477966,0.7135045528411865,0.7021108269691467,-0.034820567816495895,0.7085662484169006,0.7298702597618103,-0.02508278749883175
K,0.6995508074760437,0.7918453216552734,4.6666860953337164e-07,0.6651539206504822,0.7540265321731567,-0.012209638021886349,0.6521596312522888,0.6878453493118286,-0.017245961353182793,0.6579978466033936,0.6296898722648621,-0.02289045974612236,0.6561437249183655,0.5873302221298218,-0.027049049735069275,0.6492699980735779,0.6534141898155212,-0.010195190086960793,0.6340182423591614,0.5890194773674011,-0.02366475947201252,0.6237018704414368,0.5496972799301147,-0.030839217826724052,0.6157809495925903,0.5143171548843384,-0.03503040596842766,0.6773576736450195,0.6535763144493103,-0.014307267963886261,0.6799595355987549,0.5815412998199463,-0.03319011628627777,0.6836732625961304,0.5328255891799927,-0.04412021115422249,0.6893365979194641,0.4924203157424927,-0.048555340617895126,0.7053589820861816,0.6670374870300293,-0.019433872774243355,0.7029714584350586,0.6390546560287476,-0.04415588080883026,0.6921858787536621,0.6842489838600159,-0.04147816449403763,0.6862236261367798,0.7187323570251465,-0.03172760829329491,0.731299877166748,0.6866066455841064,-0.025439372286200523,0.7209596037864685,0.6654468774795532,-0.04351605102419853,0.7109349966049194,0.7019627690315247,-0.03642946854233742,0.7051616311073303,0.7306808829307556,-0.025829708203673363
K,0.6960195899009705,0.7921600341796875,4.830387183574203e-07,0.6608957648277283,0.7509092092514038,-0.012029219418764114,0.6484724879264832,0.6843860149383545,-0.017134012654423714,0.656003475189209,0.6265272498130798,-0.02322544902563095,0.6561097502708435,0.5845452547073364,-0.027826789766550064,0.6480788588523865,0.6488097906112671,-0.009472998790442944,0.6334388256072998,0.5834205150604248,-0.0238485150039196,0.6227665543556213,0.5439705848693848,-0.03143028914928436,0.6139589548110962,0.5084542036056519,-0.035752974450588226,0.6774109601974487,0.6492956280708313,-0.014102188870310783,0.6815072894096375,0.5755301117897034,-0.03445110470056534,0.6863893866539001,0.5264612436294556,-0.04616609960794449,0.6926925778388977,0.485975980758667,-0.0507466159760952,0.7063308954238892,0.6636897921562195,-0.01977897621691227,0.7019315361976624,0.6374859809875488,-0.046539049595594406,0.6898278594017029,0.6860473155975342,-0.04409965127706528,0.6835070252418518,0.72284996509552,-0.03376251086592674,0.7327192425727844,0.6847257018089294,-0.02625305764377117,0.7212470173835754,0.6665784120559692,-0.045564375817775726,0.7103590965270996,0.7052419781684875,-0.03841066360473633,0.7045968770980835,0.7352536916732788,-0.027317989617586136
