label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
O,0.6927316188812256,0.7211655378341675,-3.085689002091385e-07,0.6603154540061951,0.7203075289726257,0.00010810438834596425,0.6264747381210327,0.699467658996582,-0.0018710758304223418,0.6031019687652588,0.6776335835456848,-0.0072396001778542995,0.5923151969909668,0.6517255306243896,-0.011090423911809921,0.6475303769111633,0.6265994310379028,0.013710684143006802,0.6210094094276428,0.6000076532363892,0.00351839791983366,0.6020587086677551,0.6148675084114075,-0.006703410763293505,0.594954252243042,0.6383819580078125,-0.011822364293038845,0.6561048626899719,0.6162476539611816,0.007509912829846144,0.623763918876648,0.5919470191001892,-0.0006951402756385505,0.6033755540847778,0.6079991459846497,-0.008611517027020454,0.5962048768997192,0.6336114406585693,-0.012277938425540924,0.664263904094696,0.6109085083007812,-0.0010370735544711351,0.6303719878196716,0.5861231684684753,-0.00887830276042223,0.6080344915390015,0.6026448011398315,-0.012021261267364025,0.5993871688842773,0.6276466846466064,-0.01176877785474062,0.6711722612380981,0.6103042364120483,-0.010117516852915287,0.6411963105201721,0.5875270366668701,-0.016175400465726852,0.6203581094741821,0.5945591926574707,-0.016883021220564842,0.609282910823822,0.6125856637954712,-0.015262339264154434
O,0.6912939548492432,0.6965108513832092,-2.9881064733672247e-07,0.6527949571609497,0.6902639269828796,0.0034910663962364197,0.621616542339325,0.6686720252037048,0.0025478978641331196,0.5994375348091125,0.6521902084350586,-0.003289627842605114,0.5878434777259827,0.6290522813796997,-0.007826787419617176,0.6484953761100769,0.5912907719612122,0.01863335445523262,0.6178724765777588,0.5661898851394653,0.007508264388889074,0.5972058176994324,0.5839314460754395,-0.0035221227444708347,0.5891273617744446,0.6095031499862671,-0.009106107987463474,0.6572678685188293,0.5815778970718384,0.009425461292266846,0.6177705526351929,0.559002697467804,-0.0003775295917876065,0.5947172045707703,0.5809468626976013,-0.00992556568235159,0.5881397128105164,0.6105551719665527,-0.014169287867844105,0.6641415357589722,0.5769121050834656,-0.0022434736602008343,0.6220797300338745,0.5546454191207886,-0.011414472945034504,0.5971659421920776,0.5785921216011047,-0.01601279340684414,0.5897137522697449,0.6073793768882751,-0.01633356511592865,0.6671125888824463,0.5791019201278687,-0.014267805963754654,0.6299442648887634,0.5601279735565186,-0.020448697730898857,0.6068302989006042,0.5738600492477417,-0.021092141047120094,0.5967984795570374,0.5958773493766785,-0.019183199852705002
O,0.687461793422699,0.6856499910354614,-3.377381290192716e-07,0.6502668857574463,0.6829366087913513,0.0014211895177140832,0.6205217242240906,0.6604560017585754,9.500971646048129e-05,0.5977932810783386,0.6428550481796265,-0.00601910101249814,0.5837884545326233,0.6186516284942627,-0.010879294015467167,0.6429702639579773,0.5859391093254089,0.01942511647939682,0.61476731300354,0.5602186918258667,0.00755288964137435,0.5941490530967712,0.5756486654281616,-0.003884220728650689,0.5870476961135864,0.5997257232666016,-0.009672880172729492,0.6515994668006897,0.5740706324577332,0.010928204283118248,0.613955557346344,0.5456660985946655,-0.0008437837823294103,0.5913971066474915,0.5689795017242432,-0.011016050353646278,0.5856250524520874,0.5987115502357483,-0.015148249454796314,0.6591567993164062,0.5666851997375488,-0.0003970990946982056,0.6192684769630432,0.5380670428276062,-0.012561170384287834,0.5946303009986877,0.5658395886421204,-0.018129296600818634,0.5880200862884521,0.5963060259819031,-0.018230894580483437,0.663591742515564,0.5662230253219604,-0.012140551581978798,0.6273383498191833,0.540495753288269,-0.02034592628479004,0.6041243076324463,0.5569653511047363,-0.021458685398101807,0.5943239331245422,0.5827942490577698,-0.019744910299777985
O,0.688667893409729,0.68049556016922,-3.4316619235141843e-07,0.6509485840797424,0.6796306371688843,0.0015866049798205495,0.6200209259986877,0.658775806427002,0.001180708291940391,0.596403181552887,0.6419149041175842,-0.003999642096459866,0.5836811661720276,0.6181908845901489,-0.008020101115107536,0.6368432641029358,0.5856209397315979,0.021123545244336128,0.6098498702049255,0.5598132610321045,0.010528959333896637,0.5895369052886963,0.5755105018615723,4.251271457178518e-05,0.5840444564819336,0.5983367562294006,-0.005256380420178175,0.6450661420822144,0.5730575323104858,0.01325364038348198,0.6102014183998108,0.5423701405525208,0.0023252444807440042,0.5871649980545044,0.5662549138069153,-0.0076419273391366005,0.5818273425102234,0.5953006744384766,-0.011587175540626049,0.6537492871284485,0.5648104548454285,0.0026116056833416224,0.6176254153251648,0.5337814688682556,-0.008488626219332218,0.592603325843811,0.5602306127548218,-0.014380289241671562,0.5859459638595581,0.5902414917945862,-0.01485361810773611,0.6608483195304871,0.5626844763755798,-0.008454862982034683,0.6275961995124817,0.5356694459915161,-0.0159114021807909,0.6035510301589966,0.5474914908409119,-0.017678607255220413,0.592521607875824,0.5691511631011963,-0.016552550718188286
O,0.6915795803070068,0.6791746616363525,-3.5769883766079147e-07,0.6509225964546204,0.6796169281005859,0.005212031304836273,0.6185392737388611,0.6570468544960022,0.005742466077208519,0.5935484170913696,0.6407802700996399,0.000675249844789505,0.5797485709190369,0.6172314882278442,-0.003236855613067746,0.6369885206222534,0.5794824957847595,0.02412712574005127,0.6077135801315308,0.5535268783569336,0.014402687549591064,0.5877759456634521,0.5714271664619446,0.004280119203031063,0.5820955038070679,0.595757246017456,-0.0009664819808676839,0.6463624835014343,0.566014289855957,0.013875268399715424,0.6074293255805969,0.5392798781394958,0.004723290912806988,0.5848802924156189,0.563759446144104,-0.004337405785918236,0.5803996324539185,0.593712329864502,-0.008315283805131912,0.6550710201263428,0.5582823753356934,0.001009017345495522,0.6139968037605286,0.5304515361785889,-0.008403484709560871,0.5891405940055847,0.5580295920372009,-0.012924115173518658,0.5832183957099915,0.5890350341796875,-0.013235857710242271,0.6603948473930359,0.558312714099884,-0.012139682658016682,0.6236199140548706,0.535095751285553,-0.019023781642317772,0.5995084643363953,0.5504878163337708,-0.02026822417974472,0.5894502997398376,0.5750876069068909,-0.01904904656112194
O,0.689321756362915,0.6769564747810364,-3.4255353398293664e-07,0.6503043174743652,0.6772536635398865,0.0008307521347887814,0.6162958741188049,0.6559527516365051,-0.00040430703666061163,0.5914309024810791,0.6392720937728882,-0.006428861524909735,0.580045759677887,0.6137857437133789,-0.010795196518301964,0.6315097808837891,0.577888548374176,0.019374774768948555,0.6024238467216492,0.5489524602890015,0.0071449438109993935,0.5839142203330994,0.5688712000846863,-0.0039053631480783224,0.5812945365905762,0.5951346158981323,-0.009265437722206116,0.6402474045753479,0.5654796361923218,0.011268744245171547,0.6026433110237122,0.5335851907730103,-0.0010001030750572681,0.5816279649734497,0.5599666237831116,-0.01070605032145977,0.580108642578125,0.5910129547119141,-0.014165502972900867,0.6498250961303711,0.5577750205993652,0.00014917941007297486,0.6122905611991882,0.5234419107437134,-0.011057776398956776,0.588366687297821,0.5507586002349854,-0.01601284369826317,0.5839415192604065,0.5825399160385132,-0.016012847423553467,0.6579524278640747,0.5567224621772766,-0.011626474559307098,0.6241456270217896,0.5294238924980164,-0.01948569156229496,0.5999174118041992,0.5433024168014526,-0.021414678543806076,0.5897929072380066,0.5668668746948242,-0.02035527303814888
O,0.6902123093605042,0.676064670085907,-3.542205604389892e-07,0.6507353186607361,0.6754190325737,0.001588404644280672,0.614965558052063,0.6522596478462219,0.0014853989705443382,0.5896157622337341,0.6344997882843018,-0.0036889263428747654,0.5785470604896545,0.6083502173423767,-0.006962980609387159,0.6319329738616943,0.5736373066902161,0.02216845564544201,0.6029974818229675,0.5410317182540894,0.010508839040994644,0.5829755067825317,0.5613102912902832,-0.00039141374872997403,0.5792020559310913,0.5882270932197571,-0.005648147314786911,0.6394490599632263,0.5624484419822693,0.013999487273395061,0.603386640548706,0.527549684047699,0.0019367302302271128,0.5806146860122681,0.5556010007858276,-0.00829340424388647,0.5780572891235352,0.5877893567085266,-0.012018732726573944,0.6478205919265747,0.5545524954795837,0.002794323256239295,0.6118745803833008,0.5190947651863098,-0.008170375600457191,0.5871119499206543,0.5494620203971863,-0.013842063024640083,0.5826082229614258,0.5824416875839233,-0.014194831252098083,0.6555355787277222,0.5523096323013306,-0.009006133303046227,0.6233797669410706,0.5223532915115356,-0.015581737272441387,0.5994352102279663,0.5395063757896423,-0.016958849504590034,0.5905895829200745,0.5663831233978271,-0.015738533809781075
O,0.6912603378295898,0.66822350025177,-3.2637566960147524e-07,0.6504559516906738,0.6664304733276367,-0.0002700909972190857,0.6144346594810486,0.6462462544441223,-0.0027826018631458282,0.5884378552436829,0.6285898089408875,-0.010194091126322746,0.5763451457023621,0.599604070186615,-0.01540832407772541,0.6315135955810547,0.5645084381103516,0.020038049668073654,0.6027122139930725,0.5316588282585144,0.007026328705251217,0.5828163623809814,0.5511038899421692,-0.004894190933555365,0.5781974792480469,0.5780013799667358,-0.010730890557169914,0.6391676068305969,0.5541567206382751,0.012089996598660946,0.6021688580513,0.5183200240135193,-0.00035802132333628833,0.5797411799430847,0.5454553365707397,-0.01022623386234045,0.5772477388381958,0.5764038562774658,-0.013903750106692314,0.6474907398223877,0.5469413995742798,0.0008404853288084269,0.6111854314804077,0.5092214345932007,-0.01001912634819746,0.5870836973190308,0.5381703972816467,-0.014396018348634243,0.5834328532218933,0.5703322887420654,-0.014047078788280487,0.6556950211524963,0.5452548861503601,-0.011330663226544857,0.6233531832695007,0.5128283500671387,-0.017753368243575096,0.5986055731773376,0.5281212329864502,-0.0184045247733593,0.5890530943870544,0.5538233518600464,-0.016662919893860817
O,0.6944637298583984,0.6621765494346619,-3.5579810742092377e-07,0.6519249677658081,0.6623895764350891,0.0028198817744851112,0.6140468120574951,0.6394750475883484,0.002063554711639881,0.5863332152366638,0.6198610067367554,-0.004427427891641855,0.5733174085617065,0.5902207493782043,-0.0089448606595397,0.6346507668495178,0.5528601408004761,0.025729695335030556,0.6027126908302307,0.5220637917518616,0.014137964695692062,0.5797197818756104,0.5400552153587341,0.002441542223095894,0.5728645920753479,0.5656890869140625,-0.0036774605978280306,0.6428803205490112,0.5406493544578552,0.01571311056613922,0.6028041243553162,0.5061861276626587,0.004387794528156519,0.5773012042045593,0.5335272550582886,-0.006052651908248663,0.5726566910743713,0.5655361413955688,-0.010443058796226978,0.6507521271705627,0.5329287648200989,0.0024187902454286814,0.6107826828956604,0.49655216932296753,-0.007953885942697525,0.5830408930778503,0.5260641574859619,-0.013021767139434814,0.5769472122192383,0.5588434934616089,-0.013393177650868893,0.6569510698318481,0.5322577953338623,-0.011622695252299309,0.621340274810791,0.5008562803268433,-0.01781889796257019,0.5940752625465393,0.5169597864151001,-0.018830863758921623,0.5829958915710449,0.5428007245063782,-0.017600854858756065
O,0.6958590149879456,0.6575988531112671,-3.933923835575115e-07,0.6514501571655273,0.6563695669174194,0.0031731000635772943,0.6096424460411072,0.629058301448822,0.002323254942893982,0.5801616907119751,0.6098595857620239,-0.004420350771397352,0.5662869811058044,0.5814002156257629,-0.009353648871183395,0.6333346962928772,0.5341514945030212,0.02264043129980564,0.5973818898200989,0.5035306215286255,0.008633727207779884,0.5728881359100342,0.5258888006210327,-0.004165426827967167,0.5652047991752625,0.5565643906593323,-0.010455361567437649,0.6433719992637634,0.5212700366973877,0.011668109335005283,0.597260594367981,0.4898517429828644,-0.0015068515203893185,0.5698665380477905,0.5207301378250122,-0.012166584841907024,0.5643108487129211,0.5552937388420105,-0.016034845262765884,0.65297532081604,0.5150949358940125,-0.0025164459366351366,0.6062957644462585,0.48108041286468506,-0.01535042468458414,0.5766031742095947,0.5137269496917725,-0.02034989558160305,0.5696468949317932,0.5483121275901794,-0.019638432189822197,0.6590867638587952,0.518570601940155,-0.017230413854122162,0.6173350811004639,0.48649293184280396,-0.025618597865104675,0.589352548122406,0.5038971304893494,-0.02633294090628624,0.5786356925964355,0.530899167060852,-0.023839548230171204
