label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
E,0.25697049498558044,0.6184991598129272,2.1893971791087097e-07,0.3188527822494507,0.6069142818450928,-0.028815245255827904,0.36561548709869385,0.5523345470428467,-0.03753911331295967,0.34681373834609985,0.5068139433860779,-0.04428236559033394,0.30869346857070923,0.5074602961540222,-0.050870101898908615,0.32272714376449585,0.44344285130500793,-0.012495898641645908,0.3135036528110504,0.37394648790359497,-0.029187900945544243,0.3138631582260132,0.3640338182449341,-0.04264470189809799,0.3187539279460907,0.37181738018989563,-0.049737248569726944,0.28107377886772156,0.435387521982193,-0.007509925868362188,0.2737603485584259,0.3542252779006958,-0.023404419422149658,0.2737814486026764,0.35743457078933716,-0.036710407584905624,0.2776670455932617,0.3794120252132416,-0.0425049364566803,0.24365736544132233,0.43967655301094055,-0.006175846792757511,0.23703178763389587,0.36381369829177856,-0.02504846639931202,0.2403084635734558,0.38257473707199097,-0.033193137496709824,0.2440641224384308,0.4183468818664551,-0.03329396992921829,0.20813514292240143,0.4573584198951721,-0.0070233577862381935,0.2013070285320282,0.3862975537776947,-0.02142629586160183,0.2062915563583374,0.3988986015319824,-0.021930161863565445,0.21024802327156067,0.43207475543022156,-0.018262449651956558
E,0.2960173487663269,0.6488977670669556,4.135083031542308e-07,0.35010480880737305,0.6271296739578247,-0.048070844262838364,0.39491066336631775,0.5782104730606079,-0.0707165077328682,0.3871993124485016,0.5329463481903076,-0.087648905813694,0.36052581667900085,0.5155338644981384,-0.1041945144534111,0.3527732193470001,0.45760586857795715,-0.03657650202512741,0.3496953845024109,0.3977320194244385,-0.05890956148505211,0.34733104705810547,0.3616229295730591,-0.07990134507417679,0.34635013341903687,0.32978975772857666,-0.09455262124538422,0.312549889087677,0.45025330781936646,-0.026518860831856728,0.3101712465286255,0.38309308886528015,-0.046103544533252716,0.30918392539024353,0.34283024072647095,-0.06345304101705551,0.30898821353912354,0.30958306789398193,-0.07544268667697906,0.27393126487731934,0.45429983735084534,-0.02175859548151493,0.271481990814209,0.38724496960639954,-0.04282084107398987,0.27459654211997986,0.3581155836582184,-0.052693333476781845,0.2773280739784241,0.3378797173500061,-0.05720433220267296,0.23507343232631683,0.46839869022369385,-0.021437717601656914,0.2331235259771347,0.40153616666793823,-0.0386023186147213,0.23873993754386902,0.3857631981372833,-0.041232187300920486,0.24317185580730438,0.3825044333934784,-0.041082508862018585
E,0.42449191212654114,0.6328505277633667,3.611777117384918e-07,0.4763658046722412,0.627204418182373,-0.037714600563049316,0.5243867635726929,0.5865018367767334,-0.052324458956718445,0.5315001606941223,0.5451638698577881,-0.06252706050872803,0.5154657363891602,0.5173838138580322,-0.07277777045965195,0.495924711227417,0.46407952904701233,-0.024165542796254158,0.5000590085983276,0.40808576345443726,-0.04297533631324768,0.4967508912086487,0.36955487728118896,-0.06135640665888786,0.48950737714767456,0.3382473587989807,-0.07389488071203232,0.4582618176937103,0.452845960855484,-0.01709865592420101,0.4627249836921692,0.3953303098678589,-0.03250764682888985,0.4588795304298401,0.35564684867858887,-0.0477818138897419,0.4526251554489136,0.32159823179244995,-0.058426711708307266,0.4237810969352722,0.4574708044528961,-0.0149219436571002,0.42773181200027466,0.40612298250198364,-0.031103981658816338,0.4271947741508484,0.3733241558074951,-0.039215877652168274,0.42562365531921387,0.3446993827819824,-0.04337179660797119,0.39088231325149536,0.475008100271225,-0.016480647027492523,0.39238283038139343,0.43025538325309753,-0.029647154733538628,0.3923743963241577,0.40599358081817627,-0.031895097345113754,0.3916413486003876,0.3850325047969818,-0.03218604251742363
E,0.9051743745803833,0.6382575631141663,-3.5141650300829497e-07,0.8709646463394165,0.6695681214332581,0.0067290556617081165,0.8342908620834351,0.6661726832389832,0.010794716887176037,0.8044925928115845,0.6488946676254272,0.009961521252989769,0.7843931317329407,0.6292353868484497,0.009429923258721828,0.8233736753463745,0.5847324132919312,0.029421905055642128,0.7872282266616821,0.5729137063026428,0.02492022141814232,0.7701888680458069,0.5947387218475342,0.016574330627918243,0.7641308307647705,0.6169404983520508,0.011771665886044502,0.8278083801269531,0.5628052949905396,0.020196421071887016,0.7848311066627502,0.549770176410675,0.0175611712038517,0.7673341035842896,0.5757883787155151,0.008937494829297066,0.7642024755477905,0.6019996404647827,0.0035042904783040285,0.8358717560768127,0.5432054400444031,0.008803047239780426,0.7909839153289795,0.5263818502426147,0.004214657470583916,0.7741494178771973,0.5541039705276489,-0.0003144551592413336,0.7719146013259888,0.5810048580169678,-0.002104319166392088,0.8461356163024902,0.5247429609298706,-0.002661666367202997,0.8061540126800537,0.5124993324279785,-0.005297367461025715,0.7895548939704895,0.5344868302345276,-0.004605872556567192,0.786353588104248,0.5606673955917358,-0.0032042672391980886
E,0.9037072658538818,0.6376574039459229,-3.673172273011005e-07,0.8686448931694031,0.6701992750167847,0.0064074876718223095,0.8381013870239258,0.6780372262001038,0.007355509325861931,0.8082728385925293,0.6706374883651733,0.001374529441818595,0.788934051990509,0.6489113569259644,-0.004574939608573914,0.8259278535842896,0.5806468725204468,0.03479360416531563,0.7893882989883423,0.5661887526512146,0.026325423270463943,0.7756186127662659,0.5871967077255249,0.015149575658142567,0.7772789597511292,0.6100381016731262,0.009201571345329285,0.8293429017066956,0.5606733560562134,0.02433261275291443,0.7859626412391663,0.5495023131370544,0.015211797319352627,0.7783144116401672,0.5809873342514038,0.0027017719112336636,0.7868010401725769,0.6074402928352356,-0.003187626600265503,0.8349822759628296,0.5399707555770874,0.01084817573428154,0.7905107140541077,0.5285019874572754,-0.0010857374873012304,0.7857649922370911,0.5673726797103882,-0.00859765987843275,0.7970884442329407,0.5963456034660339,-0.0095360754057765,0.84365314245224,0.5198873281478882,-0.002594142686575651,0.8009627461433411,0.5187579393386841,-0.011945687234401703,0.7952253818511963,0.550360381603241,-0.013839918188750744,0.8066309690475464,0.5781065821647644,-0.012016027234494686
E,0.8996040225028992,0.6403807997703552,-2.750784915406257e-07,0.8693270087242126,0.6790547370910645,-0.0070438506081700325,0.8337673544883728,0.6968891620635986,-0.01147456280887127,0.8015444278717041,0.6927579641342163,-0.019168606027960777,0.7783998250961304,0.6725265383720398,-0.025680886581540108,0.8187932968139648,0.6072010397911072,0.015651319175958633,0.7839914560317993,0.5958433151245117,0.004880330990999937,0.7677270174026489,0.612011194229126,-0.006325306370854378,0.7650985717773438,0.6298249363899231,-0.012464028783142567,0.8209450840950012,0.5813772082328796,0.011609618552029133,0.7816795706748962,0.5689183473587036,0.0030519585125148296,0.7701219320297241,0.5929977297782898,-0.005508174188435078,0.7732488512992859,0.6161621809005737,-0.009472773410379887,0.8268179297447205,0.5566376447677612,0.003842319827526808,0.7874969840049744,0.5421349406242371,-0.00636003352701664,0.778447687625885,0.571429431438446,-0.009286560118198395,0.7836625576019287,0.5960658192634583,-0.008209955878555775,0.8374937772750854,0.5329079031944275,-0.005328008439391851,0.8003824353218079,0.5210238695144653,-0.01322407741099596,0.7906460762023926,0.5453823208808899,-0.012940997257828712,0.7953537702560425,0.5704906582832336,-0.01013239473104477
E,0.8958439826965332,0.6273816227912903,-1.0208582068571559e-07,0.8687146902084351,0.6766433715820312,-0.005271258298307657,0.8331946134567261,0.7027350068092346,-0.003768459428101778,0.7956643104553223,0.7017171382904053,-0.006392006296664476,0.7670629024505615,0.6822562217712402,-0.008168009109795094,0.8142775893211365,0.6183359026908875,0.042105745524168015,0.7801741361618042,0.6153224110603333,0.04512837901711464,0.760285496711731,0.6244229078292847,0.040317561477422714,0.7520488500595093,0.6305192112922668,0.036647625267505646,0.8132113218307495,0.5919417142868042,0.03997155651450157,0.7735149264335632,0.5836998224258423,0.04146464541554451,0.7616520524024963,0.6036849617958069,0.03328776732087135,0.7646300196647644,0.6183863878250122,0.02934831939637661,0.8158450722694397,0.5642830729484558,0.03317200392484665,0.7756764888763428,0.5573416948318481,0.029533816501498222,0.7730597257614136,0.5833656787872314,0.023253491148352623,0.7845337986946106,0.5989929437637329,0.02214239351451397,0.8238115906715393,0.5332887172698975,0.024903664365410805,0.7854531407356262,0.5269275903701782,0.021512990817427635,0.7809346318244934,0.5504248142242432,0.02023262530565262,0.7934858202934265,0.5698059797286987,0.02134096622467041
E,0.8987719416618347,0.6061607003211975,-1.899390298376602e-07,0.8754687905311584,0.6654277443885803,-0.007035949267446995,0.8349368572235107,0.6951869130134583,-0.008000276051461697,0.7948516011238098,0.6915093064308167,-0.009343372657895088,0.7700013518333435,0.6701666712760925,-0.009723812341690063,0.8092502355575562,0.6268112659454346,0.013449386693537235,0.7679933905601501,0.63105309009552,0.01409175805747509,0.7516206502914429,0.6394356489181519,0.011847855523228645,0.7451260685920715,0.6415732502937317,0.00981020089238882,0.8106063604354858,0.587628185749054,0.014327936805784702,0.7700625658035278,0.5915819406509399,0.013074694201350212,0.7767913937568665,0.60739666223526,0.009012912400066853,0.7943176627159119,0.6118607521057129,0.007909601554274559,0.8184311985969543,0.5539787411689758,0.013379584066569805,0.7803492546081543,0.5582503080368042,0.010885344818234444,0.78675377368927,0.5779778957366943,0.010641751810908318,0.8002012372016907,0.5811750888824463,0.011813066899776459,0.8309884667396545,0.5209847092628479,0.011715634725987911,0.7972660064697266,0.5276511907577515,0.011370698921382427,0.7988159656524658,0.5452679991722107,0.014022226445376873,0.8099662065505981,0.5495460629463196,0.016769688576459885
E,0.8980528712272644,0.6190266013145447,-1.5954130105910735e-07,0.8722724914550781,0.6662006974220276,-0.010793907567858696,0.8297122716903687,0.6950847506523132,-0.014310626313090324,0.7912889719009399,0.6910550594329834,-0.018831273540854454,0.765262246131897,0.6725705862045288,-0.022739777341485023,0.8041234612464905,0.6248580813407898,0.004448730498552322,0.7712058424949646,0.6268957853317261,-0.005010582972317934,0.7530500292778015,0.6375341415405273,-0.01284627802670002,0.7428687214851379,0.6432806253433228,-0.018014729022979736,0.8079307079315186,0.5915294885635376,0.0021923575550317764,0.7707633972167969,0.5865493416786194,-0.01269796583801508,0.7798076868057251,0.6066429615020752,-0.01968396082520485,0.8003425002098083,0.6177890300750732,-0.01974652335047722,0.8165485262870789,0.5623893737792969,-0.0027583041228353977,0.7813708782196045,0.557869017124176,-0.01837068237364292,0.7940695285797119,0.5837185382843018,-0.01892060786485672,0.8143100738525391,0.5959916710853577,-0.014147873036563396,0.829871654510498,0.5340666174888611,-0.00876239687204361,0.7988707423210144,0.5367818474769592,-0.01978437602519989,0.8068833947181702,0.562082052230835,-0.01862155646085739,0.8250921964645386,0.5776417851448059,-0.01451792474836111
E,0.9085520505905151,0.5880460143089294,-1.4277621573910437e-07,0.8866050839424133,0.648874819278717,-0.012462664395570755,0.8465374112129211,0.6820223331451416,-0.016846677288413048,0.8138296604156494,0.6760340929031372,-0.01997518166899681,0.7983612418174744,0.6524829268455505,-0.02243920974433422,0.8143337368965149,0.6231996417045593,-0.007976758293807507,0.776321530342102,0.6367791295051575,-0.015110128559172153,0.7554088234901428,0.6448032855987549,-0.020205873996019363,0.7403139472007751,0.6458563804626465,-0.023891841992735863,0.8122637867927551,0.5826373100280762,-0.006736362352967262,0.777750551700592,0.5832604765892029,-0.017151789739727974,0.7904812693595886,0.5932092070579529,-0.02073322795331478,0.8081996440887451,0.592926561832428,-0.019339093938469887,0.8182253241539001,0.5492874979972839,-0.006794001441448927,0.7921930551528931,0.5544856786727905,-0.016620678827166557,0.8058366179466248,0.5685176253318787,-0.01599697768688202,0.8195618391036987,0.5671629309654236,-0.012339996173977852,0.8293067812919617,0.5201648473739624,-0.007830444723367691,0.8100437521934509,0.5286698937416077,-0.012365262024104595,0.8196982145309448,0.544160783290863,-0.009009835310280323,0.8321319222450256,0.5457514524459839,-0.004551710560917854
